"문장"
"여러 나라를 여행하고 싶어. 	"
"자, 여러분, 시작해 볼까요.	"
"나는 여름이 좋아. 여름에는 수영을 할 수 있으니까.	"
"여보세요? 혜안이 있어요?	"
"저기 있는 여자 보여?	"
"우리 반은 남학생보다 여학생이 많아. 	"
"올 여름에는 부산을 여행하기로 했다.	"
"이번 역은 종각역입니다. 내리실 문은 왼쪽입니다 	"
"하루 종일 역사 시험 공부를 했어. 	"
"이번 주 농구 연습에 안 가서 팀에서 쫓겨났어.	"
"잠시만. 종이하고 연필 가져올게.	"
"열어 봐. 깜짝 선물이야. 	"
"문이 저절로 열렸어.	"
"내 자동차 열쇠를 잃어버렸어. 	"
"그 시험을 위해 정말 열심히 공부했어요. 	"
"일 년 동안 영국에서 살 거예요.	"
"영어 공부 어떻게 하셨어요? 	"
"영화는 형편없었지만 경치는 멋있었어!	"
"그 은행은 저 건물 옆에 있어요.	"
"예를 들어봐.	"
"오늘 아주 예쁜 여자를 봤어.	"
"예정대로 도착해?	"
"저 노래를 들으니 옛날 생각이 나.	"
"오늘은 쉬는 날이야.	"
"언제 오세요?	"
"오래 기다리시게 해서 죄송합니다.	"
"고향에 오래간만에 오신 건가요? 	"
"이 오렌지 신선한 건가요? 	"
"기름 가격이 또 올랐네.	"
"공원에서 오른쪽으로 도세요.	"
"너희 오빠는 안경을 쓰니? 	"
"저는 오전 9시부터 오후 6시까지 일해요.	"
"이따 오후에 오세요.	"
"몇 층이나 올라가야 해요?	"
"올해는 담배를 끊기로 결심했어요.	"
"오늘 '누가 내 치즈를 옮겼을까?'라는 책을 읽었다.	Saya memutuskan untuk berhenti merokok tahun ini."
"이 옷 나한테 맞을까? 	"
"어젯밤에 너 완전히 취했었어. 	"
"왜 그랬니?	"
"나는 아침에 늦게 일어난다. 왜냐하면 할 일이 없기 때문이다.	"
"외국에서 태어났으면 좋았을 텐데.	"
"할 줄 아는 외국어가 있으세요?	"
"이태원에는 외국인이 많아요.	"
"왼쪽에 있는 빨간 버튼을 누르세요.	"
"이것들 전부 니가 요리한 거야?	"
"요즈음 살이 쪄.	"
"욕심엔 끝이 없다.	"
"우리 전에 만난 적 있나요?	"
"우리나라에서는 태어나면 바로 한 살이에요. 	"
"우산 안 가져왔어? 	"
"우선 동생한데 물어봐야 해요.	"
"이 우유 상한 거 같아요.	"
"나 지금 우체국 가는 길이야. 	"
"운동을 위해 나는 매일 1킬로를 뛴다.	"
"아이들은 운동장에서 놀고 있을 거야.	"
"청바지와 운동화는 안 됩니다.	"
"조심해서 운전해라.	"
"아기가 자꾸 울어서 데리고 나왔어요. 	"
"팔을 움직이려 했지만 이상하게도 움직이지 않았다.	"
"니 웃는 모습이 좋아.	"
"나를 보자마자, 그는 웃음을 터뜨렸다.	"
"나는 이 신발을 3만 원에 샀다.	"
"그 사람 원래 성격이 밝아요. 	"
"니가 원한다면 그거 할게.	"
"서랍 안이 아니라 책상 위에 있었어요.	"
"그 가게는 위치가 나쁜 것 같아.	"
"이건 널 위한 작은 선물이야.	"
"어렵고 위험할 것 같은데.	"
"부산은 해산물로 유명하다. 	"
"저희 은행에 계좌를 갖고 계신가요? 	"
"매운 음식도 괜찮아?	"
"집에서 음악 많이 들으세요? 	"
"그 사람한테 니 의견을 말하지 그래?	"
"사랑이 없는 결혼은 아무런 의미가 없어. 	"
"의사에게 진찰받아 봤니?	"
"의자가 열 개밖에 없어요.	"
"아마 이를 빼야 할 거야.	"
"이 책 니 거야?	"
"이것 좀 혜안한테 줄래?	"
"이곳 음식은 너무 비싸네요.	"
"어제 저녁 야구 경기에서 누가 이겼지? 	"
"이때까지 나는 여자 친구를 한 번도 사귀어 본 적이 없다.	"
"이런 일 해보셨어요? 	"
"제 생각은 이렇습니다.	"
"한국인들은 성을 앞에, 이름을 그 다음에 쓴다.	"
"지난 주말에 이미 거기 가 봤어. 	"
"난 순수한 이미지의 여자가 좋아.	"
"이번에는 안 돼!	"
"이분이 우리 영어 선생님이세요.	"
"토익 시험에서 900점 이상을 받아야 한다.	"
"어젯밤에 이상한 꿈을 꿨어.	"
"그 이야기는 더 이상 하고 싶지 않아요. 	"
"인터넷에서 영화를 볼 때 어떤 사이트를 이용하세요?	"
"남편은 점심을 먹고 이웃에 놀러갔어요.	"
"니가 화낼 이유가 없는 것 같은데.	"
"이제 그만 가볼게요.	"
"이쪽으로 오세요.	"
"나는 이 메모를 이해할 수가 없는데, 넌 어때?	"
"체스에서 컴퓨터가 인간을 이겼어요. 	"
"그 사건 이후, 그 배우는 인기가 떨어졌다.	"
"작별 인사를 해야 할 시간이야.	"
"내 인생 최고의 날이었어.	"
"인터넷에 어떻게 접속하지?	"
"일만 하지 말고 좀 놀아라.	"
"일본에 가려면 관광 비자가 필요해요.	"
"일본어 공부는 잘 되고 있어요? 	"
"오늘 늦게 일어났어요?	"
"문제를 일으킬 생각은 없었다.	"
"저는 늦게 자고 일찍 일어납니다.	"
"가장 최근에 읽은 책이 뭐예요?	"
"길을 잃으신 것 같군요.	"
"가게에서 지갑을 잃어버렸어. 	"
"입에 음식을 넣고 말하지 마라.	"
"한복은 보통 언제 입어요?	"
"침대 옆 탁자 위에 있어요.	"
"나를 잊지 않겠다고 약속해.	"
"아차, 깜박 잊어버렸어. 	"
"그 사람은 항상 자기 얘기만 한다.	"
"자꾸 물어보지 마.	"
"나는 늘 옆으로 잔다.	"
"자동차에 또 문제가 있어요?	"
"저는 시골에서 자랐어요.	"
"여기 자리 있나요?	"
"소크라테스가 너 자신을 알라""고 말했지.""""크라테스가 ""너 자신을 알라""""라테스가 ""너 """"테스""	Apakah tempat ini kosong?"
"부끄러워하지 마. 그냥 자연스럽게 행동해.	"
"결혼하고 나서 자유를 잃었다고 생각하세요?	"
"자장면은 정말 인기 있는 중국 음식이야. 	"
"밖에서 자전거 타도 돼요? 	"
"영화 보러 자주 가세요? 	"
"너 작년에 졸업했지?	"
"큰 가방 두 개하고 작은 것 한 개요.	"
"커피 한 잔 하시겠어요?	"
"내 목소리 잘 들려요?	"
"그 사람은 영어를 아주 잘해.	"
"몹시 잠이 와.	"
"여기 잠깐 계세요.	"
"잠시 생각 좀 할게요.	"
"잠자기 전에 이를 닦아라.	"
"내 손을 잡아요.	"
"잡지에서 우연히 본 거야.	"
"달력을 한 장 넘겼다.	"
"화내지 마세요, 그냥 장난이었어요.	"
"노란 장미보다 붉은 장미가 마음에 들어요. 	"
"시간이랑 장소는 정했어?	"
"저희 식당은 신선한 재료만을 사용합니다.	"
"이 영화 진짜 재미없다.	"
"이거 정말 재미있네!	"
"나는 부모님으로부터 많은 재산을 물려받았다.	"
"저를 아세요?	"
"저 사람 좀 보세요.	"
"저것 좀 봐. 강아지가 다리를 다쳤어! 	"
"저곳은 항상 사람들이 많아.	"
"저기에 주유소가 있어요.	"
"내일 저녁에 뭐 하세요?	"
"저쪽 구석에 놓으세요. 	"
"여기에 이름을 적어주세요.	"
"우리 회사에는 일하는 사람이 적다.	"
"전에 여기 있던 가게가 없어졌어.	"
"우리 대학은 백 년의 전통을 자랑한다.	"
"혜안이 전화했었다고 전해 주세요.	"
"그 사람 전혀 다른 사람 같더라고.	"
"119에 전화해!	"
"전화번호 좀 알려줄래?	"
"그녀는 젊었을 때 정말로 예뻤다.	"
"늦어서 5점이 깎였다.	"
"점심은 제가 살게요.	"
"점심시간은 한 시간이다.	"
"점점 더, 젊은 사람들이 공부하려고 해외에 간다.	"
"젓가락으로 국수를 집을 수 있어요?	"
"2분 정도 걸릴 겁니다. 	"
"이 근처에 버스 정류장이 있습니까? 	"
"나 지금 정말 피곤해.	"
"건강한 신체에 건전한 정신	"
"시간은 당신이 정해요.	"
"정확한 출발 시각은 몇 시인가요?	"
"이번엔 제대로 좀 해 보자. 	"
"나는 베토벤을 제일 좋아해. 	"
"조금만 더 주세요. 	"
"경찰이 그 사건을 조사하고 있어요.	"
"감기 조심하세요.	"
"바다가 보이는 조용한 방이에요.	"
"대학 졸업하고 뭐 할 거야?	"
"와인 좀 가져오세요. 	"
"우리는 종교의 자유가 있다.	"
"음식 종류가 너무 많아서 무엇을 먼저 먹어야할지 정할 수가 없다.	"
"종이를 반으로 접어라.	"
"내일도 날씨가 좋았으면 좋겠는데.	"
"너 만화책 좋아하니? 	"
"늦어서 죄송합니다.	"
"나는 혜안에게 생일 선물로 시계를 주었다.	"
"판다가 주로 뭘 먹는지 알아?	"
"이번 주말에 시간 있어?	"
"제 이메일 주소를 알려 드릴게요. 	"
"죄송한데 오늘 오렌지 주스가 없어요.	"
"수영장 주위를 그렇게 뛰어다니면 안 된다.	"
"이 차 주인이세요?	"
"다음 주제로 넘어가는 건 어때요?	"
"담배를 계속 피우면 젊은 나이에 죽을지도 몰라.	"
"한국에서는 빨간색이 죽음을 의미해.	"
"내가 특별히 준비할 거 있어?	"
"무엇보다도, 스트레스를 줄이는 것이 중요합니다.	"
"수업 중에 떠들지 마라.	"
"중국에서는 물건 값이 굉장히 싸요. 	"
"요즘 한국에는 중국어를 공부하는 사람들이 많다.	"
"우리 집은 서울 중심에 있다.	"
"독도가 중요한 섬인가요?	"
"우리 엄마는 중학교 미술 선생님이야.	"
"많은 중학생들이 담배를 피우나요?	"
"어린이날은 아이들에게 일 년 중 가장 즐거운 시기이다.	"
"어떤 음식을 즐겨 먹어요? 	"
"돈을 지갑에 넣어 다니세요?	"
"지금 어디 계세요?	"
"이 버스가 플라자 호텔 지나가나요?	"
"시간이 지나면 다 잊힐 거야.	"
"장난이 지나치시네요.	"
"이 노래 지난달에 나왔어.	"
"우리 지난주에 얘기하지 않았나요?	"
"회사가 지난해 망했어. 	"
"휴가 어떻게 지냈어? 	"
"지도를 보면서 알려드릴게요.	"
"책상 위에서 연필과 지우개 외에는 모두 치우세요.	"
"화장은 하는 것보다 지우는 것이 더 중요하다.	"
"너 약속 지키는 거, 난 한 번도 못 봤어. 	"
"가게들은 지하에 있습니다.	"
"지하철에서 지갑을 잃어버렸어.	"
"직접 얘기해 보시지 그래요? 	"
"나 그런 질문 싫어하는 거 알잖아. 	"
"집까지 태워다 줄게. 	"
"이 생선 엄청 짜네.	"
"걔는 짧은 머리에 안경을 썼어.	"
"어느 쪽이 남쪽이야?	"
"찌개는 식으면 맛이 없어.	"
"여기에 도장을 찍으세요.	"
"커피? 아니면 차?	"
"당장 차 세워!	"
"차례를 지키면, 곧 니 차례가 올 거야.	"
"거 참 이상하네.	"
"나 너무 불안해서 참을 수가 없어. 	"
"실례지만 제가 창문 쪽 자리인 것 같은데요. 	"
"그만 찾아도 돼. 내가 찾았어!	"
"잘 찾아봐라.	"
"채소에 소금을 뿌려라.	"
"책 빌려줘서 고마워.	"
"선생님 책상에 개구리를 넣은 사람은 나야.	"
"제가 개인적으로 책임을 지겠습니다. 	"
"이번에 중국 처음 가는 거니? 	"
"좀 더 천천히 말씀해 주세요.	"
"저 청바지 요즘 엄청 유행이야. 	"
"아직도 혼자 집을 청소하세요?	"
"100미터를 몇 초에 뛰세요? 	"
"그 애는 나를 자기 생일 파티에 초대하지 않았다.	"
"1996년 이전에는 한국에서는 초등학교를 국민학교라고 불렀다.	"
"아무도 밸런타인데이에 나한테 초콜릿을 안 줬어.	"
"내가 본 것 중 최고였어. 	"
"여동생이 축구하는 걸 보고 있어.	"
"축하합니다!	"
"아직도 출발 안 했어? 	"
"밤새도록 춤을 췄어요. 	"
"오늘 날씨 정말 춥다! 	"
"낚시는 제 유일한 취미예요.	"
"저 조금 취한 것 같아요.	"
"몇 층 가세요?	"
"내 친구 녀석이 화가 나 내 얼굴을 쳤다.	"
"이 새로 산 치마 어때? 	"
"치약을 중간부터 짜지 마라.	"
"우리는 그냥 친구일까? 아니면 연인일까?	"
"그녀는 못생겼지만 정말 친절하다.	"
"칠판에 써 볼 사람? 	"
"많은 한국인들이 여전히 침대에서 자는 것을 좋아하지 않는다.	"
"니 칫솔을 썼더니 기분이 이상해.	"
"그는 칭찬을 받을 만하다.	"
"신용카드가 때로는 교통카드 기능을 한다.	"
"디지털 카메라에는 필름이 필요 없어요.	"
"이 수박 자르게 칼 좀 가져와라.	"
"캐나다의 수도가 어디죠?	"
"혜안의 눈은 정말 커다랗다.	"
"커피를 마시면 밤에 잠이 안 와요.	"
"컴퓨터가 또 고장 났네!	"
"컵에 립스틱 자국이 남아 있었다.	"
"불을 끄고 라디오를 켜라.	"
"나는 감기에 걸리면 코로 숨을 못 쉰다.	"
"햄버거 두 개랑 콜라 주세요.	"
"글자 크기는 바꿀 수 있습니다. 	"
"우리 애가 벌써 커서, 이 옷이 맞지 않을 정도로 커졌다.	"
"크리스마스에 뭐 갖고 싶어?	"
"그 사람은 키가 크고 수염이 있어요.	"
"나 고양이 키우고 싶어.	"
"오늘은 왜 택시를 탔어요?	"
"태권도를 했다니 안 믿어지는데.	"
"나는 수업 태도가 좋지 않았어요.	"
"저는 양의 해에 태어났어요.	"
"저 택시는 왜 그냥 가는 거죠? 	"
"나랑 테니스 칠래? 	"
"바닥청소 하게 저 테이블 좀 옮겨줄래?	"
"오늘 밤 텔레비전에서 뭐 해?	"
"큰 코가 그 사람 얼굴의 특징이야.	"
"특히 마지막 노래가 좋았어. 	"
"내가 40점을 넣어서 우리 팀이 이겼어.	"
"머리를 파란색으로 염색했더니 엄마가 나를 내쫓았다.	"
"파티에 같이 갈래요?	"
"팔을 못 움직이겠어요.	"
"한국의 약국에서는 약만 팔아요.	"
"저는 백 퍼센트 이길 자신이 있어요.	"
"비 온다. 우산 펴.	"
"이 편지를 우체통에 넣어야 하거든요. 	"
"포도가 너무 시어.	"
"어른 표 두 장하고 어린이 표 한 장 주세요.	"
"그 소식에 그녀의 표정이 밝아졌다.	"
"그게 바로 아빠가 사랑을 표현하는 방식이에요.	"
"안전벨트 풀어도 돼요?	"
"프랑스로 완전히 돌아가는 건가요? 	"
"이 프로그램은 어떻게 설치해요? 	"
"정말 피곤해 보이네요. 무슨 일 있어요?	"
"저는 피부가 건조한 편이에요.	"
"피아노를 잘 치신다고 들었어요. 	"
"왜 많은 사람들이 담배를 피울까요? 	"
"점심에는 피자를, 저녁에는 스파게티를 먹었다.	"
"김치찌개에는 소금이 필요하다.	"
"얼마 만에 푸른 하늘을 보는 건가요?	"
"하려고 했는데 못 했어요. 	"
"저희는 하루에 9만원입니다.	"
"좋아, 하지만 이번 한 번만이야. 	"
"저희 아들 학교생활 잘 하고 있나요? 	"
"몇 학년이야? - 1학년이에요.	"
"학생 할인이 됩니까?	"
"다음 해에 다시 한국에 올 거예요. 	"
"한국말 할 줄 아세요? 	"
"한글은 자음 14개로 되어 있어요. 	"
"제가 한번 해 볼게요.	"
"나는 한복이 불편해서 한복 입는 것을 별로 좋아하지 않는다.	"
"이 한자는 무슨 뜻이에요?	"
"할머니가 어젯밤 돌아가셨어요.	"
"할아버지는 병원에 계세요. 	"
"함께 일하게 되어서 기뻐요. 	"
"그 사람 전화는 왜 항상 통화중이야?	"
"해가 바뀌어도 변함없이 해는 뜬다.	"
"핸드폰으로 인터넷 검색을 할 수 있어요.	"
"이제 햄버거 지겨워!	"
"그녀가 행복하면 나도 행복하다. 	"
"나는 허리가 길고 다리가 짧다.	"
"현재 어떤 일을 하고 계세요? 	"
"우리 형은 아버지처럼 행동해.	"
"호주의 계절은 한국하고 정반대야.	"
"실례지만, 한국 호텔이 어딘지 아세요?	"
"혼자 여행하고 있어요.	"
"아직도 나한테 화가 나 있니?	"
"화장실에 사람이 있어요. 	"
"예약 확인해야 해.	"
"의사 선생님은 지금 다른 환자를 보고 계세요.	"
"회사를 그만둔다고요?	"
"회의가 언제 끝날 것 같아요? 	"
"10분 후에 다시 전화할게.	"
"그 뮤지컬 공연은 훌륭했다.	"
"니 애인 생각보다 훨씬 더 예쁘더라.	"
"올해 추석에는 휴일이 며칠이에요?	"
"휴지로 코를 풀어라.	"
"휴지는 휴지통에 버리세요. 	"
"우리 집 근처에 작은 강이 흘러요.	"
"흰색이 니 까만 피부랑 잘 어울려.	"
"오늘은 테니스 칠 힘이 없어.	"
"요즘은 취직하기가 너무 힘들어. 	"
